Machine_ID,Machine_Type,Timestamp,Air_Temperature_K,Process_Temperature_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,TWF,HDF,PWF,OSF,Machine_Failure
M002,M,2024-01-01 08:28:00,297.49,308.6,1588.6,36.32,15.04,0,0,0,0,0
M002,M,2024-01-01 08:30:00,298.52,308.32,1581.97,42.3,15.41,0,0,0,0,0
M002,M,2024-01-01 08:32:00,297.9,308.81,1592.41,40.34,15.5,0,0,0,0,0
M002,M,2024-01-01 08:34:00,297.9,308.25,1585.93,41.89,15.67,0,0,0,0,0
M002,M,2024-01-01 08:36:00,297.98,307.94,1572.24,39.08,16.01,0,0,0,0,0
M002,M,2024-01-01 08:38:00,297.77,308.38,1604.04,39.52,16.14,0,0,0,0,0
M002,M,2024-01-01 08:40:00,298.6,308.89,1579.36,43.19,16.55,0,0,0,0,0
M002,M,2024-01-01 08:42:00,298.2,308.75,1595.95,38.3,16.63,0,0,0,0,0
M002,M,2024-01-01 08:44:00,298.36,308.8,1586.29,39.33,16.76,0,0,0,0,0
M002,M,2024-01-01 08:46:00,297.83,308.72,1584.98,37.29,16.88,0,0,0,0,0
M002,M,2024-01-01 08:48:00,297.91,308.5,1576.94,38.38,16.98,0,0,0,0,0
M002,M,2024-01-01 08:50:00,298.73,308.6,1578.0,40.42,17.3,0,0,0,0,0
M002,M,2024-01-01 08:52:00,298.19,308.68,1588.16,39.84,17.7,0,0,0,0,0
M002,M,2024-01-01 08:54:00,297.62,308.49,1575.89,37.89,17.91,0,0,0,0,0
M002,M,2024-01-01 08:56:00,297.44,308.65,1581.26,39.3,18.19,0,0,0,0,0
M002,M,2024-01-01 08:58:00,297.74,308.74,1573.82,39.26,18.64,0,0,0,0,0
M002,M,2024-01-01 09:00:00,297.99,308.78,1588.23,39.8,18.8,0,0,0,0,0
M002,M,2024-01-01 09:02:00,298.55,309.23,1587.58,39.88,19.2,0,0,0,0,0
M002,M,2024-01-01 09:04:00,298.5,309.02,1595.95,41.39,19.63,0,0,0,0,0
M002,M,2024-01-01 09:06:00,298.5,309.06,1569.11,41.93,20.05,0,0,0,0,0
M002,M,2024-01-01 09:08:00,297.73,309.21,1586.45,39.54,20.48,0,0,0,0,0
M002,M,2024-01-01 09:10:00,297.9,309.46,1583.81,44.25,20.85,0,0,0,0,0
M002,M,2024-01-01 09:12:00,298.17,309.03,1584.39,42.76,21.27,0,0,0,0,0
M002,M,2024-01-01 09:14:00,298.96,309.22,1603.77,36.5,21.34,0,0,0,0,0
M002,M,2024-01-01 09:16:00,298.71,308.72,1598.97,41.53,21.63,0,0,0,0,0
M002,M,2024-01-01 09:18:00,299.32,309.28,1579.04,38.75,22.07,0,0,0,0,0
M002,M,2024-01-01 09:20:00,298.57,309.01,1597.63,38.64,22.4,0,0,0,0,0
M002,M,2024-01-01 09:22:00,298.06,308.87,1568.1,39.85,22.71,0,0,0,0,0
M002,M,2024-01-01 09:24:00,298.95,309.17,1618.5,39.86,22.9,0,0,0,0,0
M002,M,2024-01-01 09:26:00,298.58,308.88,1579.96,40.87,23.31,0,0,0,0,0
M002,M,2024-01-01 09:28:00,298.78,309.13,1572.01,41.75,23.44,0,0,0,0,0
M002,M,2024-01-01 09:30:00,298.16,309.0,1582.59,41.91,23.88,0,0,0,0,0
M002,M,2024-01-01 09:32:00,298.58,309.66,1590.44,40.52,24.29,0,0,0,0,0
M002,M,2024-01-01 09:34:00,298.61,309.39,1571.28,40.17,24.44,0,0,0,0,0
M002,M,2024-01-01 09:36:00,298.56,309.56,1589.77,39.77,24.51,0,0,0,0,0
M002,M,2024-01-01 09:38:00,298.83,309.31,1596.34,39.45,24.64,0,0,0,0,0
M002,M,2024-01-01 09:40:00,299.43,309.35,1573.5,40.53,24.83,0,0,0,0,0
M002,M,2024-01-01 09:42:00,299.04,309.42,1586.54,40.85,25.24,0,0,0,0,0
M002,M,2024-01-01 09:44:00,298.61,309.08,1579.04,38.21,25.33,0,0,0,0,0
M002,M,2024-01-01 09:46:00,299.42,309.43,1578.68,37.93,25.76,0,0,0,0,0
M002,M,2024-01-01 09:48:00,299.3,309.41,1594.68,35.77,25.97,0,0,0,0,0
M002,M,2024-01-01 09:50:00,299.51,309.55,1582.77,38.69,26.05,0,0,0,0,0
M002,M,2024-01-01 09:52:00,298.44,309.24,1563.66,41.33,26.44,0,0,0,0,0
M002,M,2024-01-01 09:54:00,299.08,308.97,1594.14,44.24,26.66,0,0,0,0,0
M002,M,2024-01-01 09:56:00,299.09,309.49,1572.61,41.86,26.83,0,0,0,0,0
M002,M,2024-01-01 09:58:00,299.8,309.8,1577.22,39.41,27.08,0,0,0,0,0
M002,M,2024-01-01 10:00:00,299.1,309.8,1562.66,40.1,27.31,0,0,0,0,0
M002,M,2024-01-01 10:02:00,298.85,310.0,1563.71,40.88,27.57,0,0,0,0,0
M002,M,2024-01-01 10:04:00,299.02,309.57,1594.21,40.04,27.82,0,0,0,0,0
M002,M,2024-01-01 10:06:00,299.2,309.4,1579.72,40.08,28.26,0,0,0,0,0
M002,M,2024-01-01 10:08:00,298.77,310.65,1572.33,40.48,28.64,0,0,0,0,0
M002,M,2024-01-01 10:10:00,299.27,309.98,1579.21,45.03,29.0,0,0,0,0,0
M002,M,2024-01-01 10:12:00,299.32,310.12,1580.2,44.3,29.2,0,0,0,0,0
M002,M,2024-01-01 10:14:00,299.67,309.7,1587.99,40.9,29.35,0,0,0,0,0
M002,M,2024-01-01 10:16:00,299.12,310.19,1550.87,41.32,29.55,0,0,0,0,0
M002,M,2024-01-01 10:18:00,298.93,310.09,1585.75,43.87,29.86,0,0,0,0,0
M002,M,2024-01-01 10:20:00,299.86,309.71,1581.52,44.93,30.02,0,0,0,0,0
M002,M,2024-01-01 10:22:00,299.73,310.12,1584.6,40.42,30.38,0,0,0,0,0
M002,M,2024-01-01 10:24:00,298.65,310.06,1548.8,42.36,30.75,0,0,0,0,0
M002,M,2024-01-01 10:26:00,299.46,310.28,1562.05,42.33,30.99,0,0,0,0,0
M002,M,2024-01-01 10:28:00,299.02,310.36,1560.9,41.34,31.38,0,0,0,0,0
M002,M,2024-01-01 10:30:00,300.1,310.27,1573.84,36.72,31.49,0,0,0,0,0
M002,M,2024-01-01 10:32:00,299.09,310.21,1568.03,43.73,31.58,0,0,0,0,0
M002,M,2024-01-01 10:34:00,299.41,310.0,1568.29,39.36,31.84,0,0,0,0,0
M002,M,2024-01-01 10:36:00,299.79,309.99,1579.86,40.28,32.27,0,0,0,0,0
M002,M,2024-01-01 10:38:00,299.06,310.01,1558.51,40.35,32.4,0,0,0,0,0
M002,M,2024-01-01 10:40:00,299.39,310.07,1582.94,41.55,32.85,0,0,0,0,0
M002,M,2024-01-01 10:42:00,298.71,310.11,1571.39,40.21,33.12,0,0,0,0,0
M002,M,2024-01-01 10:44:00,299.55,309.63,1586.41,38.5,33.39,0,0,0,0,0
M002,M,2024-01-01 10:46:00,299.55,310.16,1575.55,43.36,33.58,0,0,0,0,0
M002,M,2024-01-01 10:48:00,299.64,310.83,1581.83,40.87,34.0,0,0,0,0,0
M002,M,2024-01-01 10:50:00,299.09,310.21,1554.21,37.32,34.37,0,0,0,0,0
M002,M,2024-01-01 10:52:00,299.53,309.85,1543.26,44.09,34.47,0,0,0,0,0
M002,M,2024-01-01 10:54:00,300.1,310.52,1572.3,40.76,34.72,0,0,0,0,0
M002,M,2024-01-01 10:56:00,299.8,310.26,1564.47,37.7,34.78,0,0,0,0,0
M002,M,2024-01-01 10:58:00,299.49,310.65,1586.55,41.59,34.91,0,0,0,0,0
M002,M,2024-01-01 11:00:00,299.53,310.22,1553.84,45.29,35.07,0,0,0,0,0
M002,M,2024-01-01 11:02:00,299.2,310.38,1570.05,42.95,35.41,0,0,0,0,0
M002,M,2024-01-01 11:04:00,299.13,310.57,1564.68,43.04,35.71,0,0,0,0,0
M002,M,2024-01-01 11:06:00,298.87,310.54,1576.71,43.34,35.93,0,0,0,0,0
M002,M,2024-01-01 11:08:00,299.72,309.28,1576.52,38.98,36.08,0,0,0,0,0
M002,M,2024-01-01 11:10:00,298.77,310.5,1561.52,38.9,36.31,0,0,0,0,0
M002,M,2024-01-01 11:12:00,300.01,310.87,1567.48,44.14,36.56,0,0,0,0,0
M002,M,2024-01-01 11:14:00,300.32,310.27,1546.32,38.9,36.93,0,0,0,0,0
M002,M,2024-01-01 11:16:00,299.18,310.27,1554.69,40.53,37.05,0,0,0,0,0
M002,M,2024-01-01 11:18:00,299.42,310.85,1569.69,41.98,37.42,0,0,0,0,0
M002,M,2024-01-01 11:20:00,300.04,310.76,1567.32,39.27,37.81,0,0,0,0,0
M002,M,2024-01-01 11:22:00,300.01,311.04,1562.98,43.21,38.06,0,0,0,0,0
M002,M,2024-01-01 11:24:00,300.13,310.81,1570.02,41.33,38.16,0,0,0,0,0
M002,M,2024-01-01 11:26:00,299.17,310.44,1547.02,39.45,38.26,0,0,0,0,0
M002,M,2024-01-01 11:28:00,299.59,310.58,1570.79,42.69,38.62,0,0,0,0,0
M002,M,2024-01-01 11:30:00,299.87,310.18,1538.78,40.07,38.99,0,0,0,0,0
M002,M,2024-01-01 11:32:00,299.83,310.75,1557.15,41.79,39.22,0,0,0,0,0
M002,M,2024-01-01 11:34:00,299.77,310.37,1555.01,41.52,39.3,0,0,0,0,0
M002,M,2024-01-01 11:36:00,300.01,310.34,1565.28,44.38,39.38,0,0,0,0,0
M002,M,2024-01-01 11:38:00,299.71,310.56,1587.75,42.49,39.44,0,0,0,0,0
M002,M,2024-01-01 11:40:00,299.87,310.51,1583.75,40.56,39.65,0,0,0,0,0
M002,M,2024-01-01 11:42:00,300.17,311.56,1569.44,41.83,40.0,0,0,0,0,0
M002,M,2024-01-01 11:44:00,299.36,310.59,1601.93,42.22,40.1,0,0,0,0,0
M002,M,2024-01-01 11:46:00,299.61,310.97,1566.05,44.91,40.18,0,0,0,0,0
M002,M,2024-01-01 11:48:00,299.42,310.54,1546.24,38.19,40.28,0,0,0,0,0
M002,M,2024-01-01 11:50:00,299.95,310.52,1578.09,38.95,40.55,0,0,0,0,0
M002,M,2024-01-01 11:52:00,299.95,311.02,1567.33,37.69,40.96,0,0,0,0,0
M002,M,2024-01-01 11:54:00,299.72,310.45,1561.83,44.76,41.36,0,0,0,0,0
M002,M,2024-01-01 11:56:00,299.24,310.7,1586.03,46.13,41.57,0,0,0,0,0
M002,M,2024-01-01 11:58:00,299.48,310.99,1581.7,41.03,41.9,0,0,0,0,0
M002,M,2024-01-01 12:00:00,300.13,311.09,1547.63,43.04,42.27,0,0,0,0,0
M002,M,2024-01-01 12:02:00,299.43,310.91,1566.73,41.67,42.62,0,0,0,0,0
M002,M,2024-01-01 12:04:00,300.02,311.25,1556.35,40.8,42.87,0,0,0,0,0
M002,M,2024-01-01 12:06:00,300.3,310.75,1565.19,44.47,43.13,0,0,0,0,0
M002,M,2024-01-01 12:08:00,299.42,311.06,1561.08,42.69,43.25,0,0,0,0,0
M002,M,2024-01-01 12:10:00,299.8,311.43,1581.5,39.99,43.42,0,0,0,0,0
M002,M,2024-01-01 12:12:00,299.95,311.01,1558.92,44.53,43.49,0,0,0,0,0
M002,M,2024-01-01 12:14:00,300.27,310.08,1580.38,43.98,43.89,0,0,0,0,0
M002,M,2024-01-01 12:16:00,299.07,310.58,1577.15,42.38,44.0,0,0,0,0,0
M002,M,2024-01-01 12:18:00,299.85,311.1,1556.51,43.16,44.08,0,0,0,0,0
M002,M,2024-01-01 12:20:00,299.75,310.8,1559.47,42.0,44.22,0,0,0,0,0
M002,M,2024-01-01 12:22:00,299.48,310.91,1570.42,40.03,44.29,0,0,0,0,0
M002,M,2024-01-01 12:24:00,299.65,310.83,1556.24,42.07,44.71,0,0,0,0,0
M002,M,2024-01-01 12:26:00,298.97,310.65,1559.22,41.62,45.03,0,0,0,0,0
M002,M,2024-01-01 12:28:00,300.01,310.54,1548.75,41.33,45.4,0,0,0,0,0
M002,M,2024-01-01 12:30:00,300.53,310.35,1539.51,42.41,45.63,0,0,0,0,0
M002,M,2024-01-01 12:32:00,299.9,310.72,1575.33,42.92,45.95,0,0,0,0,0
M002,M,2024-01-01 12:34:00,300.6,310.35,1567.42,41.59,46.03,0,0,0,0,0
M002,M,2024-01-01 12:36:00,300.12,311.17,1578.68,46.16,46.44,0,0,0,0,0
M002,M,2024-01-01 12:38:00,299.43,311.01,1571.81,40.24,46.69,0,0,0,0,0
M002,M,2024-01-01 12:40:00,299.42,310.63,1550.16,41.04,47.09,0,0,0,0,0
M002,M,2024-01-01 12:42:00,300.61,310.69,1565.32,41.58,47.42,0,0,0,0,0
M002,M,2024-01-01 12:44:00,299.94,310.47,1547.37,44.23,47.85,0,0,0,0,0
M002,M,2024-01-01 12:46:00,299.66,310.33,1530.26,45.43,48.01,0,0,0,0,0
M002,M,2024-01-01 12:48:00,300.07,310.52,1553.94,43.68,48.18,0,0,0,0,0
M002,M,2024-01-01 12:50:00,300.03,310.89,1548.65,45.01,48.53,0,0,0,0,0
M002,M,2024-01-01 12:52:00,300.14,310.74,1556.61,42.89,48.78,0,0,0,0,0
M002,M,2024-01-01 12:54:00,299.34,310.94,1564.48,42.97,49.0,0,0,0,0,0
M002,M,2024-01-01 12:56:00,299.61,310.68,1573.67,42.12,49.17,0,0,0,0,0
M002,M,2024-01-01 12:58:00,300.78,311.12,1527.65,44.52,49.3,0,0,0,0,0
M002,M,2024-01-01 13:00:00,300.45,310.8,1553.21,43.63,49.54,0,0,0,0,0
M002,M,2024-01-01 13:02:00,300.39,310.97,1559.63,41.74,49.96,0,0,0,0,0
M002,M,2024-01-01 13:04:00,299.84,310.84,1571.13,42.56,50.35,0,0,0,0,0
M002,M,2024-01-01 13:06:00,300.35,310.81,1567.1,43.45,50.8,0,0,0,0,0
M002,M,2024-01-01 13:08:00,299.05,310.73,1539.43,46.68,50.89,0,0,0,0,0
M002,M,2024-01-01 13:10:00,299.31,311.74,1564.17,42.2,51.34,0,0,0,0,0
M002,M,2024-01-01 13:12:00,299.37,310.99,1566.09,45.47,51.71,0,0,0,0,0
M002,M,2024-01-01 13:14:00,300.14,310.81,1574.03,45.3,52.07,0,0,0,0,0
M002,M,2024-01-01 13:16:00,300.81,310.81,1546.37,42.2,52.35,0,0,0,0,0
M002,M,2024-01-01 13:18:00,299.29,311.35,1548.98,45.7,52.49,0,0,0,0,0
M002,M,2024-01-01 13:20:00,299.41,311.38,1577.02,39.05,52.71,0,0,0,0,0
M002,M,2024-01-01 13:22:00,300.06,311.15,1562.8,44.87,53.04,0,0,0,0,0
M002,M,2024-01-01 13:24:00,300.0,311.01,1563.26,41.03,53.22,0,0,0,0,0
M002,M,2024-01-01 13:26:00,299.3,310.94,1574.62,41.23,53.66,0,0,0,0,0
M002,M,2024-01-01 13:28:00,299.58,311.13,1564.97,41.98,53.95,0,0,0,0,0
M002,M,2024-01-01 13:30:00,299.82,311.09,1580.0,44.79,54.32,0,0,0,0,0
M002,M,2024-01-01 13:32:00,299.64,310.98,1556.77,44.67,54.76,0,0,0,0,0
M002,M,2024-01-01 13:34:00,299.82,310.47,1557.56,42.71,55.02,0,0,0,0,0
M002,M,2024-01-01 13:36:00,299.76,311.33,1537.06,44.15,55.18,0,0,0,0,0
M002,M,2024-01-01 13:38:00,300.79,310.92,1552.36,44.82,55.23,0,0,0,0,0
M002,M,2024-01-01 13:40:00,299.83,311.19,1563.19,42.95,55.52,0,0,0,0,0
M002,M,2024-01-01 13:42:00,299.84,310.96,1539.64,42.86,55.62,0,0,0,0,0
M002,M,2024-01-01 13:44:00,299.65,310.96,1565.88,44.39,55.95,0,0,0,0,0
M002,M,2024-01-01 13:46:00,299.96,310.92,1539.57,44.88,56.33,0,0,0,0,0
M002,M,2024-01-01 13:48:00,299.65,311.22,1530.73,41.8,56.56,0,0,0,0,0
M002,M,2024-01-01 13:50:00,300.27,311.42,1556.0,43.31,56.83,0,0,0,0,0
M002,M,2024-01-01 13:52:00,300.2,310.7,1541.43,41.65,57.25,0,0,0,0,0
M002,M,2024-01-01 13:54:00,300.26,311.02,1566.1,41.77,57.6,0,0,0,0,0
M002,M,2024-01-01 13:56:00,299.68,310.22,1536.32,41.77,57.71,0,0,0,0,0
M002,M,2024-01-01 13:58:00,299.98,311.0,1576.78,45.9,57.85,0,0,0,0,0
M002,M,2024-01-01 14:00:00,300.16,310.51,1553.06,44.36,58.24,0,0,0,0,0
M002,M,2024-01-01 14:02:00,299.85,310.58,1540.19,47.96,58.47,0,0,0,0,0
M002,M,2024-01-01 14:04:00,299.58,310.4,1562.98,40.35,58.71,0,0,0,0,0
M002,M,2024-01-01 14:06:00,299.26,310.95,1564.92,43.79,59.15,0,0,0,0,0
M002,M,2024-01-01 14:08:00,299.31,311.01,1545.73,45.99,59.47,0,0,0,0,0
M002,M,2024-01-01 14:10:00,300.12,311.03,1567.43,45.31,59.85,0,0,0,0,0
M002,M,2024-01-01 14:12:00,300.02,311.34,1551.15,42.6,59.93,0,0,0,0,0
M002,M,2024-01-01 14:14:00,300.03,310.96,1555.52,41.86,60.27,0,0,0,0,0
M002,M,2024-01-01 14:16:00,300.17,311.22,1554.62,44.61,60.57,0,0,0,0,0
M002,M,2024-01-01 14:18:00,299.77,311.52,1553.04,41.65,60.75,0,0,0,0,0
M002,M,2024-01-01 14:20:00,299.61,311.3,1537.84,46.66,60.96,0,0,0,0,0
M002,M,2024-01-01 14:22:00,299.94,311.1,1544.93,39.93,61.28,0,0,0,0,0
M002,M,2024-01-01 14:24:00,299.87,310.98,1546.46,47.3,61.44,0,0,0,0,0
M002,M,2024-01-01 14:26:00,299.48,310.23,1551.1,46.29,61.51,0,0,0,0,0
M002,M,2024-01-01 14:28:00,299.82,311.45,1538.87,44.24,61.88,0,0,0,0,0
M002,M,2024-01-01 14:30:00,299.62,310.77,1545.61,45.19,62.3,0,0,0,0,0
M002,M,2024-01-01 14:32:00,299.1,311.42,1546.36,44.09,62.56,0,0,0,0,0
M002,M,2024-01-01 14:34:00,300.17,311.3,1548.05,46.79,62.91,0,0,0,0,0
M002,M,2024-01-01 14:36:00,299.62,310.72,1549.17,45.91,63.0,0,0,0,0,0
M002,M,2024-01-01 14:38:00,299.41,310.62,1549.22,41.49,63.37,0,0,0,0,0
M002,M,2024-01-01 14:40:00,300.09,310.82,1560.13,44.69,63.48,0,0,0,0,0
M002,M,2024-01-01 14:42:00,299.19,311.57,1561.29,45.45,63.6,0,0,0,0,0
M002,M,2024-01-01 14:44:00,299.13,310.71,1535.91,44.63,64.03,0,0,0,0,0
M002,M,2024-01-01 14:46:00,299.28,310.77,1548.36,44.03,64.16,0,0,0,0,0
M002,M,2024-01-01 14:48:00,299.32,310.93,1538.83,43.74,64.49,0,0,0,0,0
M002,M,2024-01-01 14:50:00,299.39,310.5,1548.0,45.27,64.84,0,0,0,0,0
M002,M,2024-01-01 14:52:00,299.86,310.62,1560.38,46.59,65.0,0,0,0,0,0
M002,M,2024-01-01 14:54:00,299.24,311.09,1557.15,43.9,65.27,0,0,0,0,0
M002,M,2024-01-01 14:56:00,298.82,310.29,1551.05,45.34,65.54,0,0,0,0,0
M002,M,2024-01-01 14:58:00,299.97,310.32,1544.12,42.89,65.78,0,0,0,0,0
M002,M,2024-01-01 15:00:00,299.22,311.31,1546.51,43.87,66.22,0,0,0,0,0
M002,M,2024-01-01 15:02:00,299.46,311.28,1556.44,44.37,66.6,0,0,0,0,0
M002,M,2024-01-01 15:04:00,299.35,310.93,1554.46,43.37,66.75,0,0,0,0,0
M002,M,2024-01-01 15:06:00,299.29,310.34,1527.35,43.05,67.09,0,0,0,0,0
M002,M,2024-01-01 15:08:00,300.13,310.49,1547.11,47.11,67.34,0,0,0,0,0
M002,M,2024-01-01 15:10:00,299.57,310.59,1532.65,45.87,67.64,0,0,0,0,0
M002,M,2024-01-01 15:12:00,299.28,311.04,1553.88,45.1,68.05,0,0,0,0,0
M002,M,2024-01-01 15:14:00,299.81,310.99,1540.4,44.07,68.43,0,0,0,0,0
M002,M,2024-01-01 15:16:00,299.62,311.33,1541.13,44.04,68.55,0,0,0,0,0
M002,M,2024-01-01 15:18:00,299.82,311.18,1520.71,44.83,68.94,0,0,0,0,0
M002,M,2024-01-01 15:20:00,298.7,310.25,1544.67,43.95,69.15,0,0,0,0,0
M002,M,2024-01-01 15:22:00,299.17,311.1,1535.9,47.63,69.23,0,0,0,0,0
M002,M,2024-01-01 15:24:00,299.43,310.52,1534.37,47.68,69.59,0,0,0,0,0
M002,M,2024-01-01 15:26:00,299.48,310.0,1526.79,43.64,69.95,0,0,0,0,0
M002,M,2024-01-01 15:28:00,298.65,310.27,1548.05,45.43,70.13,0,0,0,0,0
M002,M,2024-01-01 15:30:00,299.65,311.05,1541.81,44.06,70.37,0,0,0,0,0
M002,M,2024-01-01 15:32:00,299.7,310.61,1547.94,46.79,70.55,0,0,0,0,0
M002,M,2024-01-01 15:34:00,299.55,310.12,1547.79,43.04,70.64,0,0,0,0,0
M002,M,2024-01-01 15:36:00,299.08,310.24,1539.82,44.61,70.91,0,0,0,0,0
M002,M,2024-01-01 15:38:00,299.61,310.72,1538.06,45.3,71.35,0,0,0,0,0
M002,M,2024-01-01 15:40:00,298.88,310.88,1560.96,42.99,71.44,0,0,0,0,0
M002,M,2024-01-01 15:42:00,298.83,310.24,1524.6,44.81,71.59,0,0,0,0,0
M002,M,2024-01-01 15:44:00,299.08,310.24,1541.13,43.27,71.71,0,0,0,0,0
M002,M,2024-01-01 15:46:00,298.42,310.11,1536.08,44.68,71.98,0,0,0,0,0
M002,M,2024-01-01 15:48:00,298.94,311.02,1554.89,47.0,72.28,0,0,0,0,0
M002,M,2024-01-01 15:50:00,299.38,310.69,1531.14,45.5,72.35,0,0,0,0,0
M002,M,2024-01-01 15:52:00,298.6,310.68,1542.63,44.71,72.52,0,0,0,0,0
M002,M,2024-01-01 15:54:00,299.33,310.45,1551.23,45.54,72.75,0,0,0,0,0
M002,M,2024-01-01 15:56:00,299.3,310.83,1537.82,46.17,73.18,0,0,0,0,0
M002,M,2024-01-01 15:58:00,299.84,310.72,1533.57,46.09,73.25,0,0,0,0,0
M002,M,2024-01-01 16:00:00,298.81,310.65,1537.7,45.85,73.37,0,0,0,0,0
M002,M,2024-01-01 16:02:00,299.01,310.5,1529.33,45.36,73.76,0,0,0,0,0
M002,M,2024-01-01 16:04:00,299.34,310.02,1524.0,43.3,74.04,0,0,0,0,0
M002,M,2024-01-01 16:06:00,298.25,311.08,1515.3,45.49,74.36,0,0,0,0,0
M002,M,2024-01-01 16:08:00,299.4,310.19,1540.93,41.55,74.71,0,0,0,0,0
M002,M,2024-01-01 16:10:00,299.6,310.48,1519.69,46.61,74.77,0,0,0,0,0
M002,M,2024-01-01 16:12:00,299.04,310.31,1529.32,43.93,75.09,0,0,0,0,0
M002,M,2024-01-01 16:14:00,298.96,310.33,1547.59,46.73,75.22,0,0,0,0,0
M002,M,2024-01-01 16:16:00,298.48,310.27,1553.15,46.09,75.61,0,0,0,0,0
M002,M,2024-01-01 16:18:00,298.98,310.44,1532.96,47.14,76.01,0,0,0,0,0
M002,M,2024-01-01 16:20:00,299.36,310.33,1536.91,44.96,76.08,0,0,0,0,0
M002,M,2024-01-01 16:22:00,298.84,310.21,1535.52,47.46,76.28,0,0,0,0,0
M002,M,2024-01-01 16:24:00,298.87,310.22,1518.61,46.15,76.56,0,0,0,0,0
M002,M,2024-01-01 16:26:00,298.9,310.17,1526.68,44.87,76.81,0,0,0,0,0
M002,M,2024-01-01 16:28:00,300.19,310.04,1537.9,44.48,77.16,0,0,0,0,0
M002,M,2024-01-01 16:30:00,299.35,310.03,1544.85,41.94,77.44,0,0,0,0,0
M002,M,2024-01-01 16:32:00,299.24,310.48,1559.34,45.96,77.64,0,0,0,0,0
M002,M,2024-01-01 16:34:00,298.83,310.49,1541.67,44.04,77.88,0,0,0,0,0
M002,M,2024-01-01 16:36:00,299.13,311.02,1549.59,44.32,78.29,0,0,0,0,0
M002,M,2024-01-01 16:38:00,299.13,310.33,1543.9,46.06,78.58,0,0,0,0,0
M002,M,2024-01-01 16:40:00,299.34,310.61,1533.69,43.15,78.86,0,0,0,0,0
M002,M,2024-01-01 16:42:00,298.75,310.31,1522.54,43.01,79.12,0,0,0,0,0
M002,M,2024-01-01 16:44:00,299.04,310.34,1535.02,46.84,79.25,0,0,0,0,0
M002,M,2024-01-01 16:46:00,299.44,310.24,1557.87,46.02,79.35,0,0,0,0,0
M002,M,2024-01-01 16:48:00,298.85,310.62,1539.92,45.36,79.5,0,0,0,0,0
M002,M,2024-01-01 16:50:00,298.02,310.56,1538.87,48.3,79.85,0,0,0,0,0
M002,M,2024-01-01 16:52:00,298.72,310.56,1542.4,46.38,79.94,0,0,0,0,0
M002,M,2024-01-01 16:54:00,299.17,310.51,1561.86,46.87,80.22,0,0,0,0,0
M002,M,2024-01-01 16:56:00,298.57,310.65,1533.38,45.71,80.6,0,0,0,0,0
M002,M,2024-01-01 16:58:00,298.78,310.24,1528.13,46.46,80.7,0,0,0,0,0
M002,M,2024-01-01 17:00:00,298.78,310.19,1539.78,46.22,80.79,0,0,0,0,0
M002,M,2024-01-01 17:02:00,298.59,310.01,1534.75,44.78,81.19,0,0,0,0,0
M002,M,2024-01-01 17:04:00,298.9,310.59,1537.62,47.73,81.34,0,0,0,0,0
M002,M,2024-01-01 17:06:00,299.45,310.47,1544.56,45.67,81.5,0,0,0,0,0
M002,M,2024-01-01 17:08:00,298.53,309.5,1537.87,47.91,81.75,0,0,0,0,0
M002,M,2024-01-01 17:10:00,298.63,309.6,1528.9,44.19,82.02,0,0,0,0,0
M002,M,2024-01-01 17:12:00,298.24,309.89,1540.34,45.3,82.2,0,0,0,0,0
M002,M,2024-01-01 17:14:00,298.79,309.48,1544.57,46.36,82.34,0,0,0,0,0
M002,M,2024-01-01 17:16:00,299.37,310.07,1500.66,44.67,82.76,0,0,0,0,0
M002,M,2024-01-01 17:18:00,298.68,309.89,1532.16,46.29,83.19,0,0,0,0,0
M002,M,2024-01-01 17:20:00,298.79,310.1,1519.71,48.79,83.43,0,0,0,0,0
M002,M,2024-01-01 17:22:00,299.5,310.7,1539.77,43.37,83.87,0,0,0,0,0
M002,M,2024-01-01 17:24:00,298.68,310.14,1533.57,43.9,84.04,0,0,0,0,0
M002,M,2024-01-01 17:26:00,298.16,309.61,1529.92,48.7,84.33,0,0,0,0,0
M002,M,2024-01-01 17:28:00,298.5,310.2,1542.15,47.2,84.56,0,0,0,0,0
M002,M,2024-01-01 17:30:00,298.9,309.66,1556.11,43.53,85.01,0,0,0,0,0
M002,M,2024-01-01 17:32:00,298.63,310.42,1521.63,45.76,85.4,0,0,0,0,0
M002,M,2024-01-01 17:34:00,298.76,310.34,1539.73,50.14,85.57,0,0,0,0,0
M002,M,2024-01-01 17:36:00,299.38,310.25,1531.53,45.64,86.0,0,0,0,0,0
M002,M,2024-01-01 17:38:00,298.36,310.37,1541.44,44.62,86.36,0,0,0,0,0
M002,M,2024-01-01 17:40:00,298.64,309.87,1507.07,45.32,86.8,0,0,0,0,0
M002,M,2024-01-01 17:42:00,298.78,310.23,1512.14,44.67,86.9,0,0,0,0,0
M002,M,2024-01-01 17:44:00,298.48,310.22,1540.55,44.9,86.97,0,0,0,0,0
M002,M,2024-01-01 17:46:00,298.57,310.34,1528.86,49.84,87.06,0,0,0,0,0
M002,M,2024-01-01 17:48:00,298.67,309.69,1503.81,44.7,87.23,0,0,0,0,0
M002,M,2024-01-01 17:50:00,298.54,310.0,1518.09,46.42,87.56,0,0,0,0,0
M002,M,2024-01-01 17:52:00,298.39,310.61,1513.47,47.47,87.63,0,0,0,0,0
