Machine_ID,Machine_Type,Timestamp,Air_Temperature_K,Process_Temperature_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,TWF,HDF,PWF,OSF,Machine_Failure
M001,L,2024-01-03 22:42:00,299.77,311.75,1340.81,47.73,61.99,0,0,0,0,0
M001,L,2024-01-03 22:44:00,300.72,312.02,1367.67,50.61,62.12,0,0,0,0,0
M001,L,2024-01-03 22:46:00,300.26,312.24,1344.13,44.87,62.54,0,0,0,0,0
M001,L,2024-01-03 22:48:00,299.9,312.04,1347.44,45.74,62.85,0,0,0,0,0
M001,L,2024-01-03 22:50:00,299.85,312.45,1329.63,52.12,63.13,0,0,0,0,0
M001,L,2024-01-03 22:52:00,299.57,312.07,1351.04,48.16,63.2,0,0,0,0,0
M001,L,2024-01-03 22:54:00,300.8,312.12,1366.64,47.39,63.37,0,0,0,0,0
M001,L,2024-01-03 22:56:00,299.72,311.77,1361.18,46.24,63.54,0,0,0,0,0
M001,L,2024-01-03 22:58:00,299.84,312.22,1348.65,43.32,63.77,0,0,0,0,0
M001,L,2024-01-03 23:00:00,300.56,312.46,1343.05,49.67,63.92,0,0,0,0,0
M001,L,2024-01-03 23:02:00,299.92,311.78,1359.65,45.69,64.13,0,0,0,0,0
M001,L,2024-01-03 23:04:00,300.43,312.66,1341.95,49.55,64.51,0,0,0,0,0
M001,L,2024-01-03 23:06:00,301.42,311.85,1362.44,49.66,64.81,0,0,0,0,0
M001,L,2024-01-03 23:08:00,300.33,312.79,1324.7,47.55,64.93,0,0,0,0,0
M001,L,2024-01-03 23:10:00,300.09,312.46,1344.54,47.64,65.05,0,0,0,0,0
M001,L,2024-01-03 23:12:00,300.13,313.2,1340.6,44.55,65.46,0,0,0,0,0
M001,L,2024-01-03 23:14:00,300.92,312.49,1351.08,47.9,65.64,0,0,0,0,0
M001,L,2024-01-03 23:16:00,300.58,312.66,1350.21,49.48,65.78,0,0,0,0,0
M001,L,2024-01-03 23:18:00,300.84,312.7,1349.52,49.24,65.92,0,0,0,0,0
M001,L,2024-01-03 23:20:00,300.32,312.12,1347.97,45.29,66.28,0,0,0,0,0
M001,L,2024-01-03 23:22:00,301.15,312.31,1342.98,50.69,66.71,0,0,0,0,0
M001,L,2024-01-03 23:24:00,300.8,312.63,1349.62,48.23,67.06,0,0,0,0,0
M001,L,2024-01-03 23:26:00,300.58,312.71,1350.39,51.17,67.34,0,0,0,0,0
M001,L,2024-01-03 23:28:00,301.25,312.51,1360.4,47.46,67.46,0,0,0,0,0
M001,L,2024-01-03 23:30:00,301.29,312.66,1340.59,46.02,67.74,0,0,0,0,0
M001,L,2024-01-03 23:32:00,300.51,312.3,1338.81,48.75,68.03,0,0,0,0,0
M001,L,2024-01-03 23:34:00,301.29,312.63,1334.62,49.24,68.36,0,0,0,0,0
M001,L,2024-01-03 23:36:00,301.67,312.83,1339.35,46.13,68.8,0,0,0,0,0
M001,L,2024-01-03 23:38:00,300.76,312.25,1333.4,51.51,68.92,0,0,0,0,0
M001,L,2024-01-03 23:40:00,301.51,312.51,1351.61,46.78,69.01,0,0,0,0,0
M001,L,2024-01-03 23:42:00,301.52,312.87,1354.88,45.82,69.08,0,0,0,0,0
M001,L,2024-01-03 23:44:00,301.33,313.11,1343.92,47.87,69.51,0,0,0,0,0
M001,L,2024-01-03 23:46:00,300.67,312.6,1325.06,48.07,69.93,0,0,0,0,0
M001,L,2024-01-03 23:48:00,301.49,312.96,1336.11,50.48,70.32,0,0,0,0,0
M001,L,2024-01-03 23:50:00,301.0,313.16,1323.47,47.51,70.4,0,0,0,0,0
M001,L,2024-01-03 23:52:00,301.58,312.8,1336.14,50.62,70.56,0,0,0,0,0
M001,L,2024-01-03 23:54:00,301.4,312.67,1358.48,52.96,70.96,0,0,0,0,0
M001,L,2024-01-03 23:56:00,301.35,312.39,1335.17,50.21,71.05,0,0,0,0,0
M001,L,2024-01-03 23:58:00,301.41,312.83,1342.09,47.52,71.26,0,0,0,0,0
M001,L,2024-01-04 00:00:00,301.67,313.71,1324.37,45.68,71.45,0,0,0,0,0
M001,L,2024-01-04 00:02:00,301.24,313.33,1359.28,49.53,71.68,0,0,0,0,0
M001,L,2024-01-04 00:04:00,301.26,313.15,1348.82,47.92,71.92,0,0,0,0,0
M001,L,2024-01-04 00:06:00,301.1,312.71,1313.61,47.2,71.98,0,0,0,0,0
M001,L,2024-01-04 00:08:00,301.09,313.02,1329.17,43.39,72.13,0,0,0,0,0
M001,L,2024-01-04 00:10:00,301.92,312.9,1335.95,46.61,72.24,0,0,0,0,0
M001,L,2024-01-04 00:12:00,301.02,313.12,1360.7,49.13,72.64,0,0,0,0,0
M001,L,2024-01-04 00:14:00,300.61,313.22,1344.29,51.27,72.86,0,0,0,0,0
M001,L,2024-01-04 00:16:00,301.16,313.29,1338.47,49.09,73.08,0,0,0,0,0
M001,L,2024-01-04 00:18:00,301.8,313.46,1336.11,52.22,73.39,0,0,0,0,0
M001,L,2024-01-04 00:20:00,300.25,313.83,1349.22,52.98,73.72,0,0,0,0,0
M001,L,2024-01-04 00:22:00,301.83,313.8,1363.37,49.79,74.01,0,0,0,0,0
M001,L,2024-01-04 00:24:00,301.66,313.44,1324.37,46.48,74.16,0,0,0,0,0
M001,L,2024-01-04 00:26:00,301.23,313.68,1358.23,51.07,74.24,0,0,0,0,0
M001,L,2024-01-04 00:28:00,300.86,313.34,1335.83,48.57,74.64,0,0,0,0,0
M001,L,2024-01-04 00:30:00,301.92,313.42,1315.86,48.62,74.91,0,0,0,0,0
M001,L,2024-01-04 00:32:00,301.63,313.91,1331.58,50.45,75.3,0,0,0,0,0
M001,L,2024-01-04 00:34:00,302.02,313.38,1331.13,49.55,75.74,0,0,0,0,0
M001,L,2024-01-04 00:36:00,301.38,313.67,1336.73,49.97,75.86,0,0,0,0,0
M001,L,2024-01-04 00:38:00,301.73,313.69,1337.8,52.67,75.96,0,0,0,0,0
M001,L,2024-01-04 00:40:00,301.08,313.76,1324.39,49.1,76.06,0,0,0,0,0
M001,L,2024-01-04 00:42:00,301.51,313.49,1354.92,50.13,76.16,0,0,0,0,0
M001,L,2024-01-04 00:44:00,302.41,313.62,1329.35,48.39,76.24,0,0,0,0,0
M001,L,2024-01-04 00:46:00,301.56,313.55,1321.91,47.64,76.67,0,0,0,0,0
M001,L,2024-01-04 00:48:00,301.48,313.94,1332.39,49.33,77.04,0,0,0,0,0
M001,L,2024-01-04 00:50:00,301.73,313.61,1326.34,50.98,77.35,0,0,0,0,0
M001,L,2024-01-04 00:52:00,301.54,313.59,1340.42,47.38,77.51,0,0,0,0,0
M001,L,2024-01-04 00:54:00,301.83,313.45,1336.13,49.2,77.89,0,0,0,0,0
M001,L,2024-01-04 00:56:00,301.9,314.33,1338.05,48.4,78.33,0,0,0,0,0
M001,L,2024-01-04 00:58:00,302.46,314.0,1344.07,50.94,78.45,0,0,0,0,0
M001,L,2024-01-04 01:00:00,302.54,313.36,1343.47,51.66,78.88,0,0,0,0,0
M001,L,2024-01-04 01:02:00,301.46,313.7,1325.21,48.58,78.94,0,0,0,0,0
M001,L,2024-01-04 01:04:00,302.36,314.32,1325.29,48.38,79.02,0,0,0,0,0
M001,L,2024-01-04 01:06:00,302.07,314.17,1334.7,50.88,79.37,0,0,0,0,0
M001,L,2024-01-04 01:08:00,301.46,313.84,1326.85,49.27,79.47,0,0,0,0,0
M001,L,2024-01-04 01:10:00,301.71,313.91,1316.76,50.94,79.53,0,0,0,0,0
M001,L,2024-01-04 01:12:00,301.77,314.19,1328.21,48.72,79.77,0,0,0,0,0
M001,L,2024-01-04 01:14:00,301.55,314.28,1324.96,49.97,79.98,0,0,0,0,0
M001,L,2024-01-04 01:16:00,301.74,314.06,1353.87,47.57,80.22,0,0,0,0,0
M001,L,2024-01-04 01:18:00,302.86,314.1,1334.48,48.1,80.6,0,0,0,0,0
M001,L,2024-01-04 01:20:00,301.78,314.14,1329.07,53.4,80.72,0,0,0,0,0
M001,L,2024-01-04 01:22:00,302.32,313.9,1342.11,49.37,80.83,0,0,0,0,0
M001,L,2024-01-04 01:24:00,301.25,314.45,1320.14,48.24,81.23,0,0,0,0,0
M001,L,2024-01-04 01:26:00,302.64,314.65,1325.47,51.59,81.63,0,0,0,0,0
M001,L,2024-01-04 01:28:00,302.02,314.62,1343.15,50.76,81.86,0,0,0,0,0
M001,L,2024-01-04 01:30:00,301.45,314.4,1337.15,50.43,81.94,0,0,0,0,0
M001,L,2024-01-04 01:32:00,302.04,314.45,1336.24,49.91,82.18,0,0,0,0,0
M001,L,2024-01-04 01:34:00,302.61,314.07,1340.04,51.08,82.23,0,0,0,0,0
M001,L,2024-01-04 01:36:00,303.12,314.56,1320.75,50.71,82.66,0,0,0,0,0
M001,L,2024-01-04 01:38:00,302.7,314.26,1345.36,50.96,82.75,0,0,0,0,0
M001,L,2024-01-04 01:40:00,302.26,314.62,1343.46,50.65,82.96,0,0,0,0,0
M001,L,2024-01-04 01:42:00,302.7,314.73,1330.67,51.73,83.3,0,0,0,0,0
M001,L,2024-01-04 01:44:00,302.23,314.38,1316.04,50.77,83.37,0,0,0,0,0
M001,L,2024-01-04 01:46:00,302.61,314.87,1341.23,49.83,83.44,0,0,0,0,0
M001,L,2024-01-04 01:48:00,302.04,314.68,1344.7,51.75,83.88,0,0,0,0,0
M001,L,2024-01-04 01:50:00,302.35,314.36,1330.38,50.29,84.27,0,0,0,0,0
M001,L,2024-01-04 01:52:00,302.51,314.38,1342.01,50.61,84.69,0,0,0,0,0
M001,L,2024-01-04 01:54:00,302.52,314.42,1314.44,52.86,85.04,0,0,0,0,0
M001,L,2024-01-04 01:56:00,302.91,314.95,1331.68,53.41,85.32,0,0,0,0,0
M001,L,2024-01-04 01:58:00,302.77,314.77,1322.73,51.59,85.59,0,0,0,0,0
M001,L,2024-01-04 02:00:00,302.3,314.42,1328.46,51.36,85.77,0,0,0,0,0
M001,L,2024-01-04 02:02:00,302.73,314.52,1323.61,48.55,85.94,0,0,0,0,0
M001,L,2024-01-04 02:04:00,302.68,315.02,1346.97,49.56,86.16,0,0,0,0,0
M001,L,2024-01-04 02:06:00,302.63,315.43,1346.77,47.61,86.24,0,0,0,0,0
M001,L,2024-01-04 02:08:00,303.06,314.59,1319.0,49.45,86.69,0,0,0,0,0
M001,L,2024-01-04 02:10:00,302.51,315.07,1314.85,49.55,86.74,0,0,0,0,0
M001,L,2024-01-04 02:12:00,303.27,314.75,1325.3,51.51,86.93,0,0,0,0,0
M001,L,2024-01-04 02:14:00,302.5,314.39,1315.2,50.86,87.29,0,0,0,0,0
M001,L,2024-01-04 02:16:00,302.53,314.95,1321.85,48.84,87.4,0,0,0,0,0
M001,L,2024-01-04 02:18:00,302.34,315.38,1339.05,53.87,87.53,0,0,0,0,0
M001,L,2024-01-04 02:20:00,303.36,314.93,1330.72,50.71,87.92,0,0,0,0,0
M001,L,2024-01-04 02:22:00,301.68,315.45,1333.6,51.43,88.35,0,0,0,0,0
M001,L,2024-01-04 02:24:00,302.64,315.17,1311.88,51.19,88.53,0,0,0,0,0
M001,L,2024-01-04 02:26:00,303.05,314.72,1315.63,51.32,88.96,0,0,0,0,0
M001,L,2024-01-04 02:28:00,303.13,314.87,1324.68,48.51,89.23,0,0,0,0,0
M001,L,2024-01-04 02:30:00,302.95,314.94,1325.46,51.82,89.39,0,0,0,0,0
M001,L,2024-01-04 02:32:00,303.39,315.37,1331.46,51.08,89.83,0,0,0,0,0
M001,L,2024-01-04 02:34:00,303.4,315.38,1313.95,49.07,90.24,0,0,0,0,0
M001,L,2024-01-04 02:36:00,302.36,315.24,1330.38,53.13,90.41,0,0,0,0,0
M001,L,2024-01-04 02:38:00,302.63,314.79,1319.36,50.74,90.67,0,0,0,0,0
M002,M,2024-01-03 13:20:00,303.38,317.41,1409.4,57.07,204.95,0,0,0,0,0
M002,M,2024-01-03 13:22:00,303.86,317.05,1433.25,59.45,205.28,0,0,0,0,0
M002,M,2024-01-03 13:24:00,303.43,317.25,1426.25,56.22,205.65,0,0,0,0,0
M002,M,2024-01-03 13:26:00,304.19,317.13,1435.36,56.96,205.72,0,0,0,0,0
M002,M,2024-01-03 13:28:00,303.73,317.13,1452.34,60.01,206.02,0,0,0,0,0
M002,M,2024-01-03 13:30:00,305.5,317.21,1448.24,60.45,206.32,0,0,0,0,0
M002,M,2024-01-03 13:32:00,303.89,317.05,1434.8,58.33,206.61,0,0,0,0,0
M002,M,2024-01-03 13:34:00,303.87,317.11,1432.83,58.28,206.88,0,0,0,0,0
M002,M,2024-01-03 13:36:00,304.32,317.63,1416.73,56.62,207.06,0,0,0,0,0
M002,M,2024-01-03 13:38:00,303.87,316.68,1446.81,57.35,207.31,0,0,0,0,0
M002,M,2024-01-03 13:40:00,303.78,316.88,1427.81,58.57,207.62,0,0,0,0,0
M002,M,2024-01-03 13:42:00,304.18,316.97,1438.72,59.28,208.07,0,0,0,0,0
M002,M,2024-01-03 13:44:00,303.96,316.95,1430.32,58.98,208.25,0,0,0,0,0
M002,M,2024-01-03 13:46:00,303.98,317.5,1432.16,58.42,208.51,0,0,0,0,0
M002,M,2024-01-03 13:48:00,304.13,316.9,1411.76,60.04,208.58,0,0,0,0,0
M002,M,2024-01-03 13:50:00,304.08,317.42,1437.61,60.31,208.94,0,0,0,0,0
M002,M,2024-01-03 13:52:00,303.85,317.18,1426.0,55.53,209.11,1,0,0,0,0
M002,M,2024-01-03 13:54:00,304.69,317.09,1430.9,61.16,209.21,1,0,0,0,0
M002,M,2024-01-03 13:56:00,303.83,317.07,1426.58,61.55,209.42,1,0,0,0,0
M002,M,2024-01-03 13:58:00,304.0,316.75,1403.43,56.22,209.75,1,0,0,0,0
M002,M,2024-01-03 14:00:00,303.9,317.06,1452.17,57.54,210.19,1,0,0,0,0
M002,M,2024-01-03 14:02:00,303.96,317.53,1445.24,58.63,210.6,1,0,0,0,0
M002,M,2024-01-03 14:04:00,304.3,317.29,1427.45,59.47,211.01,1,0,0,0,0
M002,M,2024-01-03 14:06:00,303.69,317.08,1420.3,60.73,211.12,1,0,0,0,0
M002,M,2024-01-03 14:08:00,303.92,316.78,1418.31,53.39,211.45,1,0,0,0,0
M002,M,2024-01-03 14:10:00,303.89,317.75,1433.84,60.11,211.52,1,0,0,0,0
M002,M,2024-01-03 14:12:00,303.28,317.03,1421.04,57.74,211.59,1,0,0,0,0
M002,M,2024-01-03 14:14:00,303.41,317.4,1424.99,58.27,211.81,1,0,0,0,0
M002,M,2024-01-03 14:16:00,303.92,317.3,1416.34,58.09,212.05,1,0,0,0,0
M002,M,2024-01-03 14:18:00,304.48,317.3,1428.1,61.75,212.32,1,0,0,0,0
M002,M,2024-01-03 14:20:00,303.48,317.23,1404.62,57.64,212.58,1,0,0,0,0
M002,M,2024-01-03 14:22:00,303.77,317.03,1435.9,58.79,212.67,1,0,0,0,0
M002,M,2024-01-03 14:24:00,304.29,316.9,1412.77,59.67,212.89,1,0,0,0,0
M002,M,2024-01-03 14:26:00,303.97,317.0,1453.46,59.17,213.0,1,0,0,0,0
M002,M,2024-01-03 14:28:00,303.51,316.76,1414.05,60.08,213.28,1,0,0,0,0
M002,M,2024-01-03 14:30:00,303.76,316.9,1438.54,63.09,213.67,1,0,0,0,0
M002,M,2024-01-03 14:32:00,303.9,317.37,1429.0,60.76,214.04,1,0,0,0,0
M002,M,2024-01-03 14:34:00,303.99,317.44,1414.96,55.76,214.16,1,0,0,0,0
M002,M,2024-01-03 14:36:00,303.19,316.71,1426.5,59.23,214.35,1,0,0,0,0
M002,M,2024-01-03 14:38:00,303.68,317.42,1410.06,62.12,214.65,1,0,0,0,0
M002,M,2024-01-03 14:40:00,303.65,316.71,1418.29,60.46,214.8,1,0,0,0,0
M002,M,2024-01-03 14:42:00,304.36,316.69,1408.97,57.16,215.05,1,0,0,0,0
M002,M,2024-01-03 14:44:00,304.0,316.87,1423.77,62.05,215.23,1,0,0,0,0
M002,M,2024-01-03 14:46:00,302.7,317.12,1434.85,59.96,215.56,1,0,0,0,0
M002,M,2024-01-03 14:48:00,303.27,316.76,1419.45,61.51,215.96,1,0,0,0,0
M002,M,2024-01-03 14:50:00,303.87,317.49,1422.72,56.45,216.07,1,0,0,0,0
M002,M,2024-01-03 14:52:00,303.99,317.64,1431.72,58.19,216.12,1,0,0,0,0
M002,M,2024-01-03 14:54:00,304.52,316.89,1415.09,59.34,216.28,1,0,0,0,0
M002,M,2024-01-03 14:56:00,303.3,317.34,1424.32,61.82,216.51,1,0,0,0,0
M002,M,2024-01-03 14:58:00,304.32,316.99,1419.01,59.78,216.59,1,0,0,0,0
M002,M,2024-01-03 15:00:00,303.64,316.46,1441.28,60.12,216.76,1,0,0,0,0
M002,M,2024-01-03 15:02:00,302.73,317.18,1415.04,58.88,216.99,1,0,0,0,0
M002,M,2024-01-03 15:04:00,303.87,316.97,1421.15,56.91,217.36,1,0,0,0,0
M002,M,2024-01-03 15:06:00,303.32,317.12,1413.66,61.94,217.74,1,0,0,0,0
M002,M,2024-01-03 15:08:00,304.23,317.15,1415.2,60.16,218.03,1,0,0,0,0
M002,M,2024-01-03 15:10:00,303.21,316.59,1418.74,58.03,218.35,1,0,0,0,0
M002,M,2024-01-03 15:12:00,304.28,316.98,1432.88,59.31,218.51,1,0,0,0,1
M002,M,2024-01-03 15:14:00,303.14,316.51,1410.23,60.49,218.62,1,0,0,0,0
M002,M,2024-01-03 15:16:00,302.99,316.9,1408.52,60.62,218.98,1,0,0,0,0
M002,M,2024-01-03 15:18:00,303.96,317.59,1430.6,59.64,219.28,1,0,0,0,0
M002,M,2024-01-03 15:20:00,303.26,316.95,1406.85,56.54,219.37,1,0,0,0,0
M002,M,2024-01-03 15:22:00,303.33,316.49,1423.62,58.2,219.82,1,0,0,0,0
M002,M,2024-01-03 15:24:00,297.89,308.63,1593.91,36.11,2.46,0,0,0,0,0
M002,M,2024-01-03 15:26:00,297.78,308.17,1601.47,39.24,2.9,0,0,0,0,0
M002,M,2024-01-03 15:28:00,298.24,307.86,1582.87,38.86,2.97,0,0,0,0,0
M002,M,2024-01-03 15:30:00,297.24,307.56,1611.45,38.4,3.15,0,0,0,0,0
M002,M,2024-01-03 15:32:00,297.47,308.22,1591.32,38.05,3.53,0,0,0,0,0
M002,M,2024-01-03 15:34:00,297.26,308.34,1595.76,39.44,3.61,0,0,0,0,0
M002,M,2024-01-03 15:36:00,297.84,307.42,1596.96,38.59,3.77,0,0,0,0,0
M002,M,2024-01-03 15:38:00,297.4,308.31,1582.01,37.61,4.14,0,0,0,0,0
M002,M,2024-01-03 15:40:00,297.17,308.21,1583.92,35.16,4.57,0,0,0,0,0
M002,M,2024-01-03 15:42:00,297.67,307.84,1608.67,39.93,4.66,0,0,0,0,0
M002,M,2024-01-03 15:44:00,297.46,307.43,1581.75,35.28,4.73,0,0,0,0,0
M002,M,2024-01-03 15:46:00,297.4,307.65,1593.91,38.79,4.79,0,0,0,0,0
M002,M,2024-01-03 15:48:00,297.47,307.37,1596.13,40.1,5.11,0,0,0,0,0
M002,M,2024-01-03 15:50:00,297.28,307.86,1590.68,37.43,5.41,0,0,0,0,0
M002,M,2024-01-03 15:52:00,297.52,308.08,1596.32,40.47,5.61,0,0,0,0,0
M002,M,2024-01-03 15:54:00,297.22,307.96,1592.0,37.43,5.84,0,0,0,0,0
M002,M,2024-01-03 15:56:00,297.23,307.63,1583.38,41.41,6.02,0,0,0,0,0
M002,M,2024-01-03 15:58:00,296.74,307.88,1589.64,38.66,6.28,0,0,0,0,0
M002,M,2024-01-03 16:00:00,297.14,307.56,1587.79,34.86,6.56,0,0,0,0,0
M002,M,2024-01-03 16:02:00,297.59,307.37,1597.71,40.25,6.87,0,0,0,0,0
M002,M,2024-01-03 16:04:00,297.5,307.74,1611.23,37.42,6.96,0,0,0,0,0
M002,M,2024-01-03 16:06:00,297.26,307.94,1597.85,39.74,7.29,0,0,0,0,0
M002,M,2024-01-03 16:08:00,297.52,307.89,1589.6,37.48,7.36,0,0,0,0,0
M002,M,2024-01-03 16:10:00,297.29,307.91,1595.11,42.42,7.62,0,0,0,0,0
M002,M,2024-01-03 16:12:00,297.0,307.38,1593.51,40.91,7.83,0,0,0,0,0
M002,M,2024-01-03 16:14:00,297.57,307.25,1603.45,39.79,8.1,0,0,0,0,0
M002,M,2024-01-03 16:16:00,297.15,307.74,1575.94,38.37,8.31,0,0,0,0,0
M002,M,2024-01-03 16:18:00,297.58,307.08,1578.67,38.3,8.62,0,0,0,0,0
M002,M,2024-01-03 16:20:00,297.29,307.51,1585.63,40.87,8.77,0,0,0,0,0
M002,M,2024-01-03 16:22:00,297.07,307.59,1619.13,38.94,9.14,0,0,0,0,0
M002,M,2024-01-03 16:24:00,297.17,307.47,1601.6,37.53,9.48,0,0,0,0,0
M002,M,2024-01-03 16:26:00,297.1,307.54,1588.42,37.73,9.64,0,0,0,0,0
M002,M,2024-01-03 16:28:00,296.65,307.51,1587.35,38.33,10.08,0,0,0,0,0
M002,M,2024-01-03 16:30:00,298.26,308.06,1608.03,37.18,10.44,0,0,0,0,0
M002,M,2024-01-03 16:32:00,297.28,307.59,1584.96,35.93,10.62,0,0,0,0,0
M002,M,2024-01-03 16:34:00,296.95,307.47,1581.67,42.05,10.7,0,0,0,0,0
M002,M,2024-01-03 16:36:00,297.25,307.21,1599.83,41.53,11.03,0,0,0,0,0
M002,M,2024-01-03 16:38:00,297.13,307.61,1596.91,36.18,11.38,0,0,0,0,0
M002,M,2024-01-03 16:40:00,298.01,307.52,1592.71,39.44,11.77,0,0,0,0,0
M002,M,2024-01-03 16:42:00,297.24,307.9,1598.93,39.52,11.88,0,0,0,0,0
M002,M,2024-01-03 16:44:00,297.75,307.61,1615.08,37.73,12.02,0,0,0,0,0
M002,M,2024-01-03 16:46:00,296.9,307.71,1601.89,40.45,12.32,0,0,0,0,0
M002,M,2024-01-03 16:48:00,296.61,307.15,1589.58,35.45,12.49,0,0,0,0,0
M002,M,2024-01-03 16:50:00,297.71,307.24,1577.86,41.18,12.85,0,0,0,0,0
M002,M,2024-01-03 16:52:00,297.5,307.96,1603.0,39.72,13.26,0,0,0,0,0
M002,M,2024-01-03 16:54:00,296.86,307.78,1583.49,39.56,13.69,0,0,0,0,0
M002,M,2024-01-03 16:56:00,297.52,307.44,1582.7,39.19,13.79,0,0,0,0,0
M002,M,2024-01-03 16:58:00,296.55,307.74,1589.76,39.36,14.23,0,0,0,0,0
M002,M,2024-01-03 17:00:00,297.57,307.38,1583.64,41.01,14.5,0,0,0,0,0
M002,M,2024-01-03 17:02:00,296.61,307.25,1573.56,39.72,14.77,0,0,0,0,0
M002,M,2024-01-03 17:04:00,296.88,307.3,1587.06,37.63,14.85,0,0,0,0,0
M002,M,2024-01-03 17:06:00,296.75,306.79,1567.83,38.46,15.19,0,0,0,0,0
M002,M,2024-01-03 17:08:00,296.36,307.63,1594.91,40.76,15.37,0,0,0,0,0
M002,M,2024-01-03 17:10:00,297.17,308.02,1603.96,42.97,15.69,0,0,0,0,0
M002,M,2024-01-03 17:12:00,295.93,307.12,1580.6,38.98,16.01,0,0,0,0,0
M002,M,2024-01-03 17:14:00,296.62,307.58,1589.11,39.69,16.17,0,0,0,0,0
M002,M,2024-01-03 17:16:00,297.36,307.11,1582.81,40.23,16.56,0,0,0,0,0
M002,M,2024-01-03 17:18:00,297.2,307.34,1564.43,38.08,16.74,0,0,0,0,0
M002,M,2024-01-03 17:20:00,296.95,306.99,1566.54,38.38,16.88,0,0,0,0,0
M002,M,2024-01-03 17:22:00,297.03,307.54,1592.37,37.17,17.13,0,0,0,0,0
M002,M,2024-01-03 17:24:00,296.61,307.2,1579.95,38.81,17.35,0,0,0,0,0
M002,M,2024-01-03 17:26:00,296.92,307.27,1561.22,41.91,17.77,0,0,0,0,0
M002,M,2024-01-03 17:28:00,296.83,307.34,1575.51,36.44,18.2,0,0,0,0,0
M002,M,2024-01-03 17:30:00,296.22,307.13,1588.47,40.37,18.55,0,0,0,0,0
M002,M,2024-01-03 17:32:00,296.62,306.85,1578.97,39.04,18.73,0,0,0,0,0
M002,M,2024-01-03 17:34:00,296.94,307.91,1571.58,38.78,19.08,0,0,0,0,0
M002,M,2024-01-03 17:36:00,296.73,307.77,1594.35,42.06,19.3,0,0,0,0,0
M002,M,2024-01-03 17:38:00,297.73,307.48,1564.71,44.56,19.49,0,0,0,0,0
M002,M,2024-01-03 17:40:00,297.4,306.72,1587.31,41.49,19.74,0,0,0,0,0
M002,M,2024-01-03 17:42:00,297.21,307.96,1582.5,39.26,20.03,0,0,0,0,0
M002,M,2024-01-03 17:44:00,296.66,307.81,1575.87,41.54,20.11,0,0,0,0,0
M002,M,2024-01-03 17:46:00,297.26,307.52,1557.5,38.49,20.26,0,0,0,0,0
M002,M,2024-01-03 17:48:00,295.74,307.26,1580.06,39.18,20.36,0,0,0,0,0
M002,M,2024-01-03 17:50:00,297.25,307.5,1612.6,41.04,20.76,0,0,0,0,0
M002,M,2024-01-03 17:52:00,296.66,307.18,1579.85,39.78,21.18,0,0,0,0,0
M002,M,2024-01-03 17:54:00,296.87,307.22,1573.63,40.54,21.4,0,0,0,0,0
M002,M,2024-01-03 17:56:00,296.53,308.09,1567.11,38.72,21.51,0,0,0,0,0
M002,M,2024-01-03 17:58:00,297.13,307.28,1566.42,42.74,21.62,0,0,0,0,0
M002,M,2024-01-03 18:00:00,296.99,306.98,1581.94,41.68,21.97,0,0,0,0,0
M002,M,2024-01-03 18:02:00,296.47,307.45,1588.19,37.61,22.41,0,0,0,0,0
M002,M,2024-01-03 18:04:00,296.31,306.68,1584.03,43.68,22.84,0,0,0,0,0
M002,M,2024-01-03 18:06:00,297.12,307.43,1569.56,43.04,22.92,0,0,0,0,0
M002,M,2024-01-03 18:08:00,296.65,307.53,1573.57,43.16,23.3,0,0,0,0,0
M002,M,2024-01-03 18:10:00,296.73,307.1,1572.97,38.32,23.69,0,0,0,0,0
M002,M,2024-01-03 18:12:00,296.06,307.55,1570.12,41.12,23.75,0,0,0,0,0
M002,M,2024-01-03 18:14:00,297.13,307.84,1590.1,40.71,24.05,0,0,0,0,0
M002,M,2024-01-03 18:16:00,296.49,307.3,1599.78,40.06,24.17,0,0,0,0,0
M002,M,2024-01-03 18:18:00,296.58,307.1,1593.62,38.95,24.41,0,0,0,0,0
M002,M,2024-01-03 18:20:00,296.8,306.61,1589.05,40.38,24.83,0,0,0,0,0
M002,M,2024-01-03 18:22:00,296.8,307.22,1574.74,40.42,25.21,0,0,0,0,0
M002,M,2024-01-03 18:24:00,297.05,307.25,1567.35,41.62,25.53,0,0,0,0,0
M002,M,2024-01-03 18:26:00,296.62,307.67,1585.7,41.7,25.83,0,0,0,0,0
M002,M,2024-01-03 18:28:00,296.77,307.46,1592.17,39.26,26.08,0,0,0,0,0
M002,M,2024-01-03 18:30:00,296.47,307.13,1590.93,38.67,26.43,0,0,0,0,0
M002,M,2024-01-03 18:32:00,296.92,307.11,1577.51,37.94,26.84,0,0,0,0,0
M002,M,2024-01-03 18:34:00,296.89,307.31,1584.03,40.64,27.26,0,0,0,0,0
M002,M,2024-01-03 18:36:00,296.74,307.1,1572.14,39.37,27.64,0,0,0,0,0
M002,M,2024-01-03 18:38:00,296.68,307.2,1567.63,41.02,27.98,0,0,0,0,0
M002,M,2024-01-03 18:40:00,297.14,307.46,1583.58,39.97,28.31,0,0,0,0,0
M002,M,2024-01-03 18:42:00,296.78,307.3,1580.98,39.08,28.53,0,0,0,0,0
M002,M,2024-01-03 18:44:00,296.72,307.5,1573.46,47.75,28.95,0,0,0,0,0
M002,M,2024-01-03 18:46:00,296.96,307.23,1569.3,42.38,29.39,0,0,0,0,0
